name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New york,2025-07-06T20:00:00,82.1,84.1,65.6,57.48,0.0,0,,0.0,0.0,27.7,12.0,183.0,1015.3,30.9,9.9,19,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-06T21:00:00,79.8,79.8,66.7,64.3,0.0,0,,0.0,0.0,16.6,15.2,183.0,1015.6,30.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-06T22:00:00,79.3,79.3,68.5,69.64,0.0,0,,0.0,0.0,17.2,12.0,194.0,1016.2,21.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-06T23:00:00,78.9,78.9,69.4,72.83,0.0,0,,0.0,0.0,17.0,13.6,186.0,1016.2,16.8,9.9,0,0.0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T00:00:00,78.5,78.5,69.6,74.09,0.0,0,,0.0,0.0,26.4,9.9,213.0,1016.3,21.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T01:00:00,77.9,77.9,70.1,76.89,0.0,0,,0.0,0.0,13.4,9.0,204.0,1016.4,21.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T02:00:00,77.5,77.5,70.1,78.04,0.0,0,,0.0,0.0,12.8,9.1,190.0,1016.2,30.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T03:00:00,76.6,76.6,70.4,81.32,0.0,0,,0.0,0.0,13.2,10.2,183.0,1015.8,57.4,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T04:00:00,76.6,76.6,70.8,82.38,0.0,0,,0.0,0.0,12.8,8.3,190.0,1015.6,79.5,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T05:00:00,76.6,76.6,70.8,82.38,0.0,0,,0.0,0.0,11.9,9.2,197.0,1015.6,95.2,8.6,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T06:00:00,76.2,76.2,70.8,83.61,0.0,0,,0.0,0.0,11.0,8.3,197.0,1015.7,91.0,9.9,23,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T07:00:00,77.3,77.3,71.2,81.6,0.0,0,,0.0,0.0,10.1,5.1,207.0,1015.9,100.0,9.9,56,0.2,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T08:00:00,78.1,78.1,71.8,81.03,0.0,0,,0.0,0.0,13.4,7.4,204.0,1015.9,97.9,9.6,139,0.5,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T09:00:00,79.1,79.1,72.2,79.33,0.002,100,rain,0.0,0.0,13.9,6.5,194.0,1016.0,95.8,9.3,171,0.6,2,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T10:00:00,79.3,79.3,73.2,81.63,0.0,0,,0.0,0.0,14.1,7.2,173.0,1015.7,97.9,8.5,706,2.5,7,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T11:00:00,82.9,88.5,72.8,71.67,0.0,0,,0.0,0.0,14.5,5.9,44.0,1015.5,93.1,9.7,553,2.0,6,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T12:00:00,83.9,91.0,74.0,72.23,0.0,0,,0.0,0.0,15.7,10.1,161.0,1015.4,88.9,9.9,261,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T13:00:00,84.8,92.0,73.6,69.27,0.0,0,,0.0,0.0,16.3,14.6,173.0,1014.9,65.3,9.9,344,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T14:00:00,86.0,93.2,73.2,65.65,0.0,0,,0.0,0.0,24.2,15.7,170.0,1014.5,65.3,9.9,681,2.5,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T15:00:00,84.3,91.3,73.6,70.41,0.0,0,,0.0,0.0,25.4,11.7,180.0,1014.0,57.9,9.9,541,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T16:00:00,83.5,89.3,72.6,69.9,0.0,0,,0.0,0.0,25.6,15.8,159.0,1013.4,70.6,9.9,452,1.6,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T17:00:00,81.5,86.0,71.8,72.59,0.0,0,,0.0,0.0,28.2,11.7,173.0,1013.3,51.5,9.9,209,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T18:00:00,81.5,86.2,72.2,73.49,0.0,0,,0.0,0.0,26.1,10.8,170.0,1013.0,53.1,9.9,125,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T19:00:00,80.6,84.8,72.2,75.62,0.0,0,,0.0,0.0,22.3,9.2,163.0,1013.2,44.3,9.9,69,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T20:00:00,78.9,78.9,72.5,80.9,0.0,0,,0.0,0.0,9.4,8.3,165.0,1013.8,54.9,9.9,8,0.0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T21:00:00,79.3,79.3,72.5,79.77,0.0,0,,0.0,0.0,8.3,7.8,158.0,1013.8,67.5,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T22:00:00,78.8,78.8,72.5,81.28,0.0,0,,0.0,0.0,4.9,7.6,150.0,1014.1,95.8,9.5,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-07T23:00:00,77.9,77.9,73.0,84.93,0.0,0,,0.0,0.0,5.4,4.8,306.0,1014.2,95.8,9.2,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T00:00:00,77.9,77.9,73.0,84.75,0.0,0,,0.0,0.0,5.1,3.1,133.0,1013.8,95.8,9.5,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T01:00:00,77.5,77.5,72.5,84.73,0.0,0,,0.0,0.0,6.0,2.9,234.0,1013.2,57.0,9.1,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T02:00:00,77.3,77.3,72.5,85.36,0.0,0,,0.0,0.0,7.4,1.9,278.0,1013.4,49.8,8.2,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T03:00:00,77.4,77.4,72.8,85.75,0.0,0,,0.0,0.0,7.4,0.5,337.0,1013.2,55.2,8.7,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-07-08T04:00:00,77.7,77.7,73.0,85.56,0.0,0,,0.0,0.0,8.1,4.3,234.0,1013.4,63.5,9.6,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T05:00:00,77.7,77.7,73.0,85.37,0.0,0,,0.0,0.0,9.2,2.5,345.0,1013.3,35.0,9.1,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T06:00:00,77.3,77.3,73.0,86.65,0.0,0,,0.0,0.0,9.8,2.6,285.0,1013.9,29.2,8.9,31,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T07:00:00,78.8,78.8,73.6,84.38,0.0,0,,0.0,0.0,10.5,5.3,260.0,1014.4,30.9,9.3,140,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T08:00:00,81.1,86.2,73.4,77.39,0.0,0,,0.0,0.0,11.4,5.0,265.0,1014.7,30.9,9.9,344,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T09:00:00,83.6,88.7,71.4,66.69,0.0,0,,0.0,0.0,11.4,4.8,281.0,1014.8,26.5,9.9,544,2.0,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T10:00:00,85.9,91.7,71.4,61.95,0.0,0,,0.0,0.0,10.7,5.0,263.0,1015.2,30.9,9.9,719,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T11:00:00,88.9,94.9,70.8,55.32,0.0,0,,0.0,0.0,15.7,6.5,247.0,1015.3,30.9,9.9,859,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T12:00:00,91.3,97.3,70.3,50.43,0.0,0,,0.0,0.0,21.3,12.8,238.0,1015.0,30.9,9.9,919,3.3,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T13:00:00,92.8,97.4,68.3,44.87,0.0,0,,0.0,0.0,21.9,6.6,210.0,1014.6,20.0,9.9,733,2.6,7,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T14:00:00,93.1,98.7,69.3,46.02,0.0,0,,0.0,0.0,21.5,7.8,255.0,1014.1,50.0,9.9,944,3.4,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T15:00:00,93.6,99.1,69.2,45.28,0.0,0,,0.0,0.0,25.3,7.9,263.0,1014.0,66.6,9.9,804,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T16:00:00,91.6,95.8,68.0,46.09,0.0,0,,0.0,0.0,15.9,8.8,290.0,1013.6,85.7,9.9,678,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T17:00:00,92.4,97.2,68.6,46.0,0.0,0,,0.0,0.0,16.6,6.9,200.0,1013.6,57.9,9.9,137,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T18:00:00,89.9,94.4,68.8,50.1,0.0,0,,0.0,0.0,19.7,7.6,326.0,1013.5,65.3,9.9,88,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T19:00:00,87.8,92.7,69.6,54.98,0.0,0,,0.0,0.0,19.0,8.3,18.0,1013.6,51.5,9.9,7,0.0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T20:00:00,86.3,91.6,70.7,59.73,0.0,0,,0.0,0.0,42.5,9.6,48.0,1014.1,90.3,9.9,1,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T21:00:00,75.6,75.6,70.3,83.47,0.129,100,rain,0.0,0.0,40.0,8.7,233.0,1015.1,63.5,9.7,0,0.0,0,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T22:00:00,76.1,76.1,70.7,83.15,0.003,100,rain,0.0,0.0,15.0,6.3,209.0,1015.5,54.9,9.9,0,0.0,0,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-08T23:00:00,76.7,76.7,70.7,81.6,0.0,0,,0.0,0.0,11.9,6.2,227.0,1015.4,56.3,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T00:00:00,77.1,77.1,70.3,79.53,0.0,0,,0.0,0.0,11.0,6.5,212.0,1015.0,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T01:00:00,76.7,76.7,69.8,79.17,0.0,0,,0.0,0.0,11.4,9.1,241.0,1015.2,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T02:00:00,76.0,76.0,69.4,80.16,0.0,0,,0.0,0.0,10.7,9.1,226.0,1015.1,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T03:00:00,74.8,74.8,69.8,84.48,0.0,0,,0.0,0.0,12.5,7.8,226.0,1015.0,65.3,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T04:00:00,75.1,75.1,70.3,84.85,0.0,0,,0.0,0.0,12.1,8.8,256.0,1014.9,97.9,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T05:00:00,74.8,74.8,70.0,85.3,0.0,0,,0.0,0.0,11.6,7.3,287.0,1014.9,93.1,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T06:00:00,74.8,74.8,70.0,85.3,0.0,0,,0.0,0.0,10.7,4.4,297.0,1015.3,93.1,9.9,26,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T07:00:00,75.1,75.1,70.3,84.96,0.0,0,,0.0,0.0,12.5,7.2,298.0,1015.9,93.1,8.9,42,0.2,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T08:00:00,76.9,76.9,70.7,81.0,0.0,0,,0.0,0.0,14.3,2.8,318.0,1016.1,93.1,9.9,298,1.1,3,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T09:00:00,79.5,79.5,69.9,72.56,0.0,0,,0.0,0.0,13.4,5.1,292.0,1016.0,54.9,9.9,506,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T10:00:00,81.5,85.4,70.4,69.19,0.0,0,,0.0,0.0,11.9,3.5,309.0,1016.1,65.3,9.9,774,2.8,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T11:00:00,84.0,88.4,70.1,63.06,0.0,0,,0.0,0.0,10.7,3.0,306.0,1015.9,65.3,9.9,833,3.0,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T12:00:00,85.5,89.8,69.4,58.81,0.0,0,,0.0,0.0,9.8,4.3,325.0,1015.8,81.5,9.9,894,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T13:00:00,86.7,91.0,69.3,56.42,0.0,0,,0.0,0.0,10.3,7.2,83.0,1015.6,54.9,9.9,1033,3.7,10,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T14:00:00,87.7,91.9,68.9,53.84,0.0,0,,0.0,0.0,10.3,6.1,190.0,1015.2,47.4,9.9,957,3.4,10,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T15:00:00,88.9,92.3,67.5,49.39,0.0,0,,0.0,0.0,10.1,9.0,107.0,1014.5,47.4,9.9,826,3.0,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T16:00:00,89.4,92.0,66.2,46.55,0.0,0,,0.0,0.0,9.8,10.3,214.0,1014.0,40.3,9.9,673,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T17:00:00,88.6,91.2,66.1,47.48,0.0,0,,0.0,0.0,23.0,11.2,186.0,1013.3,40.3,9.9,476,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T18:00:00,87.6,91.2,68.0,52.4,0.0,0,,0.0,0.0,21.9,12.4,162.0,1013.0,44.3,9.9,224,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T19:00:00,84.8,87.7,67.3,55.94,0.0,0,,0.0,0.0,26.4,14.1,179.0,1013.4,54.8,9.9,66,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T20:00:00,85.3,88.2,67.2,54.74,0.0,0,,0.0,0.0,9.4,8.7,190.0,1013.6,54.9,9.9,6,0.0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T21:00:00,83.9,87.1,68.2,59.32,0.0,0,,0.0,0.0,8.7,6.4,190.0,1013.8,79.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T22:00:00,81.0,84.4,69.8,68.95,0.0,0,,0.0,0.0,9.8,2.0,309.0,1014.2,79.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-09T23:00:00,80.4,83.1,68.2,66.48,0.005,100,rain,0.0,0.0,9.8,5.5,280.0,1014.4,66.7,9.9,0,0.0,0,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T00:00:00,76.8,76.8,68.9,76.67,0.011,100,rain,0.0,0.0,9.2,6.1,294.0,1014.6,95.8,9.2,0,0.0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T01:00:00,75.9,75.9,70.0,82.23,0.03,100,rain,0.0,0.0,9.2,2.5,261.0,1014.3,95.8,8.4,0,0.0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T02:00:00,75.5,75.5,67.3,75.81,0.012,100,rain,0.0,0.0,10.5,2.7,302.0,1014.1,100.0,9.2,0,0.0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T03:00:00,73.1,73.1,67.6,82.9,0.082,100,rain,0.0,0.0,22.8,5.7,3.0,1013.6,100.0,8.0,0,0.0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T04:00:00,72.5,72.5,67.3,83.81,0.002,100,rain,0.0,0.0,21.0,2.6,325.0,1013.3,95.8,8.0,0,0.0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T05:00:00,71.8,71.8,66.7,83.9,0.019,100,rain,0.0,0.0,16.3,4.3,334.0,1013.2,88.9,9.9,0,0.0,0,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T06:00:00,71.8,71.8,67.1,85.02,0.0,0,,0.0,0.0,8.7,0.6,27.0,1013.5,67.5,8.5,4,0.0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T07:00:00,72.5,72.5,67.5,84.32,0.0,0,,0.0,0.0,6.0,1.1,312.0,1014.0,100.0,8.8,34,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T08:00:00,73.2,73.2,68.2,84.11,0.0,0,,0.0,0.0,5.4,0.0,0.0,1014.2,94.0,8.0,50,0.2,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T09:00:00,73.4,73.4,68.3,84.18,0.0,0,,0.0,0.0,5.8,1.4,17.0,1014.9,98.2,8.8,130,0.5,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T10:00:00,74.0,74.0,68.0,81.37,0.0,0,,0.0,0.0,7.2,3.6,49.0,1015.0,94.0,9.2,142,0.5,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T11:00:00,76.1,76.1,67.2,74.07,0.0,0,,0.0,0.0,7.6,4.7,53.0,1015.2,72.2,9.5,161,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T12:00:00,78.2,78.2,67.1,68.73,0.0,0,,0.0,0.0,7.2,5.7,39.0,1015.1,70.1,9.9,371,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T13:00:00,79.6,79.6,66.5,64.3,0.0,0,,0.0,0.0,6.9,6.3,81.0,1014.7,88.9,9.9,390,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T14:00:00,81.4,83.7,66.5,60.72,0.0,0,,0.0,0.0,6.5,5.2,63.0,1014.9,54.9,9.9,561,2.0,6,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T15:00:00,81.9,84.2,66.5,59.72,0.0,0,,0.0,0.0,6.9,7.7,80.0,1014.3,65.3,9.9,326,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T16:00:00,80.2,83.1,69.0,68.8,0.0,0,,0.0,0.0,10.3,4.3,277.0,1014.3,63.3,9.9,404,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T17:00:00,80.1,82.7,68.1,66.86,0.0,0,,0.0,0.0,12.1,4.1,102.0,1013.9,57.0,9.9,317,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T18:00:00,80.6,83.4,68.5,66.82,0.0,0,,0.0,0.0,11.9,7.0,176.0,1013.8,57.0,9.9,313,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T19:00:00,79.0,79.0,67.7,68.42,0.0,0,,0.0,0.0,11.0,6.3,169.0,1013.9,54.9,9.9,127,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T20:00:00,77.3,77.3,67.7,72.39,0.0,0,,0.0,0.0,9.8,3.6,231.0,1014.6,65.3,9.9,14,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T21:00:00,76.1,76.1,67.5,74.67,0.0,0,,0.0,0.0,10.3,5.6,153.0,1014.4,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T22:00:00,75.6,75.6,66.9,74.38,0.0,0,,0.0,0.0,11.0,3.1,114.0,1014.6,54.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-10T23:00:00,75.1,75.1,67.3,76.62,0.0,0,,0.0,0.0,11.4,2.6,94.0,1015.4,59.6,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-11T00:00:00,74.8,74.8,67.6,78.44,0.0,0,,0.0,0.0,11.0,3.6,49.0,1015.4,57.0,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-11T01:00:00,74.4,74.4,68.1,80.68,0.0,0,,0.0,0.0,9.6,3.2,96.0,1015.9,88.9,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-11T02:00:00,73.9,73.9,68.6,83.6,0.0,0,,0.0,0.0,8.9,6.3,120.0,1015.6,93.1,9.7,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-07-11T03:00:00,73.9,73.9,68.3,82.68,0.0,0,,0.0,0.0,11.2,3.1,84.0,1015.5,93.1,9.9,0,0.0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
